rms_accel_x,peak_accel_x,kurtosis_accel_x,dominant_freq_accel_x,dominant_mag_accel_x,energy_0_50hz_accel_x,energy_50_100hz_accel_x,rms_accel_y,peak_accel_y,kurtosis_accel_y,dominant_freq_accel_y,dominant_mag_accel_y,energy_0_50hz_accel_y,energy_50_100hz_accel_y,rms_accel_z,peak_accel_z,kurtosis_accel_z,dominant_freq_accel_z,dominant_mag_accel_z,energy_0_50hz_accel_z,energy_50_100hz_accel_z,label
0.6337084135917963,0.8818,-1.6099686855428663,32.8125,119.32381904412986,1176.6193638948182,248.59712210791156,0.25949026813700066,0.5769,-0.8406570203472938,0.0,52.6988,410.520101143238,318.98893654387564,0.46474394224719995,0.7002,-1.0888660014739198,0.0,220.04450000000003,533.4877946901059,165.24030671264705,normal
0.6310492120023208,0.8792,-1.622950824248199,32.8125,127.41219956114692,1092.5604062641066,276.2032851529337,0.26226666269901944,0.5769,-0.8301219728662761,0.0,52.148300000000006,412.82135249159654,313.74150461992946,0.46304092991164125,0.6987,-1.0835565939137233,0.0,218.868,521.4654109352999,153.41909406349964,normal
0.6259231346329596,0.8809,-1.6101843757434275,32.03125,137.55877165243234,1071.1333899015256,233.2605561588877,0.2608051910445443,0.5554,-0.7864895135877168,0.0,51.685900000000004,391.89061890952865,286.6988395090964,0.463245603582248,0.7009,-1.0947129317323103,0.0,218.83029999999997,515.5437357416754,150.00843180529876,normal
0.6228540030388843,0.8809,-1.6068188946620674,32.421875,140.69044581994916,1000.1631793897587,194.5943967504644,0.25735063363592575,0.5554,-0.7970218504147866,0.0,52.0462,360.34963682647003,271.3861091730949,0.4632599086990072,0.7009,-1.0920983806678073,0.0,218.7308,491.914995594356,148.970060479663,normal
0.6255525686561791,0.8752,-1.6128418605611512,32.03125,174.41802789652428,1009.0872166316835,230.02124276498665,0.2542437084014445,0.5549,-0.7823637101257956,32.03125,52.233875083070835,380.3990123964147,280.56809978667013,0.46279270188916655,0.71,-1.0884441216061826,0.0,218.50560000000002,496.4040824856542,159.16265956811418,normal
0.6222918322557252,0.8752,-1.6100864742231027,32.03125,184.20927364819215,1021.2219706287945,221.55374162493737,0.25413001163282545,0.5591,-0.7551696954472185,32.03125,55.68803683659479,374.7691088159063,306.75953367186776,0.4629910531246122,0.71,-1.1085891294732628,0.0,218.471,493.9926988670519,167.95126582771096,normal
0.6212836011882727,0.8713,-1.6063298734839735,32.03125,160.42188217958144,1040.60593401379,203.6435465193726,0.2548391007393194,0.5591,-0.7876824644467537,0.0,52.6708,378.30432632759687,309.5686595767776,0.46190582825905924,0.6995,-1.1216127126730773,0.0,217.90519999999998,486.6113857447894,168.8628901817286,normal
0.6185081046419784,0.8713,-1.606833601998061,31.640625,117.64973291188973,1111.4986567355968,243.6863978396729,0.2571922164664738,0.5669,-0.7979039423715357,0.0,53.5696,401.57502818582316,283.06573816395985,0.46115429143380254,0.7068,-1.1139841871226708,0.0,217.4206,522.8272859914731,153.14839052568152,normal
0.6149500155468685,0.8618,-1.6003527600494256,31.640625,194.5438161821067,905.2383908129283,188.77400669032997,0.25749202323809955,0.5688,-0.7570385812078433,31.640625,60.15134866814599,341.7312524295973,280.49623373855036,0.46207957726202986,0.7068,-1.1081034931251756,0.0,217.74329999999998,456.9257774386798,151.86270549207268,normal
0.6157038956425199,0.8618,-1.6046293413011412,31.640625,166.80342188323627,1047.83726281533,208.3993122729645,0.25679813349630776,0.5688,-0.778695722366237,0.0,54.0676,401.027210862687,290.17724940033446,0.46162315966919243,0.7085,-1.0831183742762525,0.0,217.50549999999998,500.26721065144784,167.24138537687497,normal
